YEAR,DOMINANT_SPECIES,DIAMETER_CM_GROUP,AREA,UNIT,RELATIVE_ERROR_PERCENT
2021,birch,45...46,0.468680367,kha,0.577367632
2021,birch,47...48,0.248994256,kha,0.729639292
2021,birch,49...50,,kha,0.0
2021,birch,51...,0.312453578,kha,0.706981174
2021,birch,all,630.765957298,kha,0.022749196
2021,black alder,0...2,7.765018206,kha,0.149839468
2021,black alder,3...4,5.444206765,kha,0.186368377
2021,black alder,5...6,4.24546299,kha,0.188301786
2021,black alder,7...8,3.804981559,kha,0.213287615
2021,black alder,9...10,2.005202082,kha,0.268015027
2021,black alder,11...12,4.478334642,kha,0.185716931
2021,black alder,13...14,3.437770491,kha,0.233075547
2021,black alder,15...16,2.616720602,kha,0.254765235
2021,black alder,17...18,5.71040159,kha,0.177049169
2021,black alder,19...20,4.867495573,kha,0.181224206
2021,black alder,21...22,8.254648585,kha,0.157740906
2021,black alder,23...24,9.037079212,kha,0.142983734
2021,black alder,25...26,7.021441181,kha,0.156458477
2021,black alder,27...28,5.871627637,kha,0.172246386
2021,black alder,29...30,4.736249448,kha,0.196552729
2021,black alder,31...32,2.182238279,kha,0.263154245
2021,black alder,33...34,1.56226789,kha,0.37403402
2021,black alder,35...36,0.624907156,kha,0.50006497
2021,black alder,37...38,0.458447512,kha,0.577670655
2021,black alder,39...40,0.781133945,kha,0.447031046
2021,black alder,41...42,0.312453578,kha,0.706917628
2021,black alder,43...44,,kha,0.0
2021,black alder,45...46,,kha,0.0
2021,black alder,47...48,0.039259792,kha,0.999605622
2021,black alder,49...50,,kha,0.0
2021,black alder,51...,,kha,0.0
2021,black alder,all,85.257348714,kha,0.058929333
2021,grey alder,0...2,19.190586304,kha,0.097864074
2021,grey alder,3...4,22.813173086,kha,0.089941514
2021,grey alder,5...6,18.219855528,kha,0.098355939
2021,grey alder,7...8,16.785599869,kha,0.104949591
2021,grey alder,9...10,17.432519379,kha,0.094906342
2021,grey alder,11...12,17.063230495,kha,0.096186504
2021,grey alder,13...14,16.714219849,kha,0.099668939
2021,grey alder,15...16,17.155951095,kha,0.096192341
2021,grey alder,17...18,20.876210866,kha,0.086842325
2021,grey alder,19...20,13.829882758,kha,0.110759569
2021,grey alder,21...22,11.68795099,kha,0.113740337
2021,grey alder,23...24,6.193564181,kha,0.160930179
2021,grey alder,25...26,4.068442416,kha,0.205098702
2021,grey alder,27...28,1.275966676,kha,0.346930177
2021,grey alder,29...30,0.937360734,kha,0.373010131
2021,grey alder,31...32,,kha,0.0
2021,grey alder,33...34,,kha,0.0
2021,grey alder,35...36,0.156226789,kha,1.000010025
2021,grey alder,37...38,,kha,0.0
2021,grey alder,39...40,,kha,0.0
2021,grey alder,41...42,,kha,0.0
2021,grey alder,43...44,,kha,0.0
2021,grey alder,45...46,,kha,0.0
2021,grey alder,47...48,,kha,0.0
2021,grey alder,49...50,,kha,0.0
2021,grey alder,51...,,kha,0.0
2021,grey alder,all,204.400741013,kha,0.03739542
2021,pine,0...2,9.460797509,kha,0.128781814
2021,pine,3...4,9.917229696,kha,0.140600717
2021,pine,5...6,12.881820489,kha,0.133359323
2021,pine,7...8,15.195242402,kha,0.124035137
2021,pine,9...10,20.256662289,kha,0.097809102
2021,pine,11...12,33.276415409,kha,0.086070377
2021,pine,13...14,26.411404112,kha,0.091339771
2021,pine,15...16,28.674458509,kha,0.091167653
2021,pine,17...18,34.554709865,kha,0.07349801
2021,pine,19...20,37.90444656,kha,0.066570176
2021,pine,21...22,44.031473752,kha,0.063206521
2021,pine,23...24,57.769167081,kha,0.060567601
2021,pine,25...26,76.42384863,kha,0.053105275
2021,pine,27...28,77.669866631,kha,0.051617295
2021,pine,29...30,63.903755649,kha,0.060041415
2021,pine,31...32,38.217712518,kha,0.070069376
2021,pine,33...34,24.345086111,kha,0.085920131
2021,pine,35...36,19.265934484,kha,0.100926882
2021,pine,37...38,16.25520992,kha,0.101301243
2021,pine,39...40,8.961652918,kha,0.131263257
2021,pine,41...42,4.6696031,kha,0.184884612
2021,pine,43...44,1.621134144,kha,0.301444975
2021,pine,45...46,1.48762273,kha,0.319706321
2021,pine,47...48,1.249814312,kha,0.394798334
2021,pine,49...50,0.656371231,kha,0.459016953
2021,pine,51...,0.70389542,kha,0.484134612
2021,pine,all,665.765335472,kha,0.026301606
2021,spruce,0...2,15.033782016,kha,0.11062092
2021,spruce,3...4,14.368130914,kha,0.106787165
2021,spruce,5...6,14.62873282,kha,0.115907437
2021,spruce,7...8,12.930797587,kha,0.111436624
2021,spruce,9...10,12.068347598,kha,0.113318832
2021,spruce,11...12,17.33151876,kha,0.099732496
2021,spruce,13...14,18.206466892,kha,0.100323927
2021,spruce,15...16,19.917462685,kha,0.095991179
2021,spruce,17...18,22.806439712,kha,0.086485148
2021,spruce,19...20,20.290063576,kha,0.097937251
2021,spruce,21...22,28.778942986,kha,0.082395323
2021,spruce,23...24,26.737183835,kha,0.083788931
2021,spruce,25...26,32.274111199,kha,0.073184419
2021,spruce,27...28,33.629737915,kha,0.07328891
2021,spruce,29...30,21.08991349,kha,0.087686593
2021,spruce,31...32,14.023072805,kha,0.109708024
2021,spruce,33...34,11.966222147,kha,0.117658568
2021,spruce,35...36,9.082541208,kha,0.135497054
2021,spruce,37...38,8.976103896,kha,0.133351234
2021,spruce,39...40,6.192501839,kha,0.185857267
2021,spruce,41...42,2.223154075,kha,0.257949606
2021,spruce,43...44,1.56226789,kha,0.346356097
2021,spruce,45...46,1.56226789,kha,0.323915444
2021,spruce,47...48,0.829595495,kha,0.415717318
2021,spruce,49...50,0.312453578,kha,0.707120958
2021,spruce,51...,0.312453578,kha,0.707057424
2021,spruce,all,367.134266385,kha,0.029249247
2022,aspen,0...2,16.761396642,kha,0.100928084
2022,aspen,3...4,11.521891902,kha,0.121322351
2022,aspen,5...6,8.239081856,kha,0.145037682
2022,aspen,7...8,5.240238626,kha,0.177598789
2022,aspen,9...10,6.627094708,kha,0.163826075
2022,aspen,11...12,7.649412722,kha,0.146709751
2022,aspen,13...14,2.342187533,kha,0.274908706
2022,aspen,15...16,3.321190693,kha,0.199530584
2022,aspen,17...18,2.123458447,kha,0.26865524
2022,aspen,19...20,1.676163086,kha,0.296704165
2022,aspen,21...22,2.839230957,kha,0.233340729
2022,aspen,23...24,3.887250576,kha,0.217879307
2022,aspen,25...26,4.351425301,kha,0.189434252
2022,aspen,27...28,5.921221844,kha,0.1676227
2022,aspen,29...30,8.82722076,kha,0.130800186
2022,aspen,31...32,6.504192321,kha,0.161257995
2022,aspen,33...34,6.366737142,kha,0.158094065
2022,aspen,35...36,7.182708435,kha,0.147262659
2022,aspen,37...38,5.693342611,kha,0.192657966
2022,aspen,39...40,4.948417674,kha,0.186027789
2022,aspen,41...42,2.451661378,kha,0.249308484
2022,aspen,43...44,2.535480463,kha,0.236895002
2022,aspen,45...46,1.709718826,kha,0.290995355
2022,aspen,47...48,1.325506383,kha,0.338144941
2022,aspen,49...50,0.883285762,kha,0.412038277
2022,aspen,51...,1.873750026,kha,0.300390007
2022,aspen,all,132.803266673,kha,0.040960095
2022,birch,0...2,40.358530058,kha,0.068400619
2022,birch,3...4,24.681300796,kha,0.08498991
2022,birch,5...6,22.382943399,kha,0.089396643
2022,birch,7...8,29.272425569,kha,0.074219459
2022,birch,9...10,32.377338664,kha,0.073885519
2022,birch,11...12,47.623886483,kha,0.063348933
2022,birch,13...14,52.322642581,kha,0.061890892
2022,birch,15...16,60.040603325,kha,0.058810863
2022,birch,17...18,61.626404816,kha,0.061668006
2022,birch,19...20,43.85785192,kha,0.062535521
2022,birch,21...22,47.138866289,kha,0.067181323
2022,birch,23...24,47.296573583,kha,0.063967289
2022,birch,25...26,43.077450648,kha,0.062233906
2022,birch,27...28,29.621973636,kha,0.083300732
2022,birch,29...30,15.021791503,kha,0.113355096
2022,birch,31...32,11.450689401,kha,0.117887302
2022,birch,33...34,7.190468883,kha,0.140620954
2022,birch,35...36,5.926640104,kha,0.156010335
2022,birch,37...38,3.119294127,kha,0.236263004
2022,birch,39...40,1.249166684,kha,0.3422432
2022,birch,41...42,0.796890272,kha,0.422776664
2022,birch,43...44,0.468437507,kha,0.577366933
2022,birch,45...46,0.468437507,kha,0.577366932
2022,birch,47...48,0.248865233,kha,0.729638782
2022,birch,49...50,,kha,0.0
2022,birch,51...,0.312291671,kha,0.706980674
2022,birch,all,627.931764658,kha,0.023119296
2022,black alder,0...2,7.807291777,kha,0.152552952
2022,black alder,3...4,5.285239856,kha,0.190291763
2022,black alder,5...6,3.775590689,kha,0.201372168
2022,black alder,7...8,4.505666157,kha,0.205591556
2022,black alder,9...10,2.410017284,kha,0.246423364
2022,black alder,11...12,4.149606808,kha,0.196138715
2022,black alder,13...14,3.204768358,kha,0.23145409
2022,black alder,15...16,3.962778316,kha,0.209217389
2022,black alder,17...18,5.903187,kha,0.17556176
2022,black alder,19...20,5.299371054,kha,0.175631383
2022,black alder,21...22,7.896357361,kha,0.162898247
2022,black alder,23...24,7.627083868,kha,0.15377883
2022,black alder,25...26,7.285171332,kha,0.14570916
2022,black alder,27...28,5.994220022,kha,0.188239379
2022,black alder,29...30,4.429857354,kha,0.187802848
2022,black alder,31...32,2.649544996,kha,0.239535956
2022,black alder,33...34,1.249166684,kha,0.432739301
2022,black alder,35...36,0.780729178,kha,0.447256076
2022,black alder,37...38,0.61435579,kha,0.500143333
2022,black alder,39...40,0.780729178,kha,0.447150765
2022,black alder,41...42,0.312291671,kha,0.707018782
2022,black alder,43...44,,kha,0.0
2022,black alder,45...46,,kha,0.0
2022,black alder,47...48,0.039239448,kha,0.999605428
2022,black alder,49...50,,kha,0.0
2022,black alder,51...,,kha,0.0
2022,black alder,all,85.96226418,kha,0.058454736
2022,grey alder,0...2,21.983366205,kha,0.091970196
2022,grey alder,3...4,23.947821348,kha,0.087724532
2022,grey alder,5...6,19.008959799,kha,0.095651563
2022,grey alder,7...8,19.775573393,kha,0.095734828
2022,grey alder,9...10,17.18275618,kha,0.095135178
2022,grey alder,11...12,18.061857234,kha,0.090842922
2022,grey alder,13...14,16.713834621,kha,0.102452936
2022,grey alder,15...16,17.709654687,kha,0.097506393
2022,grey alder,17...18,20.972602983,kha,0.089473349
2022,grey alder,19...20,13.54312167,kha,0.108036067
2022,grey alder,21...22,10.381605709,kha,0.121119602
2022,grey alder,23...24,6.798964429,kha,0.156114249
2022,grey alder,25...26,3.66341552,kha,0.215915055
2022,grey alder,27...28,1.119159662,kha,0.369888544
2022,grey alder,29...30,0.468437507,kha,0.577242488
2022,grey alder,31...32,0.156145836,kha,1.000153291
2022,grey alder,33...34,,kha,0.0
2022,grey alder,35...36,0.156145836,kha,1.000009621
2022,grey alder,37...38,,kha,0.0
2022,grey alder,39...40,,kha,0.0
2022,grey alder,41...42,,kha,0.0
2022,grey alder,43...44,,kha,0.0
2022,grey alder,45...46,,kha,0.0
2022,grey alder,47...48,,kha,0.0
2022,grey alder,49...50,,kha,0.0
2022,grey alder,51...,,kha,0.0
2022,grey alder,all,211.643422617,kha,0.03678557
2022,pine,0...2,11.45971463,kha,0.120627897
2022,pine,3...4,10.753716849,kha,0.124749041
2022,pine,5...6,12.328775507,kha,0.137586999
2022,pine,7...8,13.033961329,kha,0.123753076
2022,pine,9...10,20.957597368,kha,0.098487374
2022,pine,11...12,31.957056533,kha,0.081672363
2022,pine,13...14,28.091728833,kha,0.088718017
2022,pine,15...16,28.458093807,kha,0.089733883
2022,pine,17...18,34.912319461,kha,0.071944511
2022,pine,19...20,36.715850705,kha,0.067666677
2022,pine,21...22,41.655008931,kha,0.067639541
2022,pine,23...24,53.177509801,kha,0.060823664
2022,pine,25...26,75.473589271,kha,0.053787581
2022,pine,27...28,75.719394046,kha,0.052199839
2022,pine,29...30,61.005943724,kha,0.063161264
2022,pine,31...32,41.8413846,kha,0.068436459
2022,pine,33...34,24.382422052,kha,0.080585528
2022,pine,35...36,20.834601293,kha,0.098258083
2022,pine,37...38,15.963225975,kha,0.104930581
2022,pine,39...40,8.583820631,kha,0.140849447
2022,pine,41...42,4.629833326,kha,0.189341934
2022,pine,43...44,2.282227532,kha,0.256536629
2022,pine,45...46,1.345649196,kha,0.334109931
2022,pine,47...48,1.249166684,kha,0.353377355
2022,pine,49...50,0.812176949,kha,0.43046178
2022,pine,51...,0.703530677,kha,0.484133722
2022,pine,all,658.328299711,kha,0.026203819
2022,spruce,0...2,16.543854264,kha,0.106806477
2022,spruce,3...4,13.40062298,kha,0.109291523
2022,spruce,5...6,14.498172058,kha,0.115661096
2022,spruce,7...8,13.362820074,kha,0.109935949
2022,spruce,9...10,12.312942319,kha,0.117317653
2022,spruce,11...12,17.71685301,kha,0.098340657
2022,spruce,13...14,18.198235006,kha,0.098111297
2022,spruce,15...16,20.168670534,kha,0.094251971
2022,spruce,17...18,23.609703155,kha,0.086463308
2022,spruce,19...20,19.663648058,kha,0.098719182
2022,spruce,21...22,26.853476743,kha,0.084818184
2022,spruce,23...24,27.971590227,kha,0.078742426
2022,spruce,25...26,32.738129232,kha,0.073086165
2022,spruce,27...28,29.505457614,kha,0.075060151
2022,spruce,29...30,21.043415119,kha,0.087484582
2022,spruce,31...32,13.1927148,kha,0.114100948
2022,spruce,33...34,10.726094651,kha,0.126025659
2022,spruce,35...36,9.063297649,kha,0.128340919
2022,spruce,37...38,8.32010593,kha,0.142991002
2022,spruce,39...40,5.982634001,kha,0.182342857
2022,spruce,41...42,2.222002083,kha,0.248272873
2022,spruce,43...44,1.717604191,kha,0.327505253
2022,spruce,45...46,1.40531252,kha,0.333335254
2022,spruce,47...48,0.67301978,kha,0.456566466
2022,spruce,49...50,0.156145836,kha,1.000009621
2022,spruce,51...,0.468437507,kha,0.577315085
2022,spruce,all,361.514959342,kha,0.029342877
2023,aspen,0...2,19.136953182,kha,0.095097796
2023,aspen,3...4,11.665091939,kha,0.118080002
2023,aspen,5...6,8.365962352,kha,0.147254348
2023,aspen,7...8,5.543299054,kha,0.171863412
2023,aspen,9...10,6.406955581,kha,0.167146309
2023,aspen,11...12,8.028141285,kha,0.145708307
2023,aspen,13...14,3.442622869,kha,0.22369016
2023,aspen,15...16,3.003896639,kha,0.207566059
2023,aspen,17...18,2.494179817,kha,0.249887506
2023,aspen,19...20,2.546214643,kha,0.233136285
2023,aspen,21...22,2.366851937,kha,0.255137266
2023,aspen,23...24,4.036674147,kha,0.209498453
2023,aspen,25...26,4.459905285,kha,0.1857128
2023,aspen,27...28,5.672357271,kha,0.166392694
2023,aspen,29...30,8.588209363,kha,0.133015224
2023,aspen,31...32,5.869833958,kha,0.170290063
2023,aspen,33...34,6.703108257,kha,0.153233306
2023,aspen,35...36,7.014880734,kha,0.142990831
2023,aspen,37...38,5.839763502,kha,0.188455125
2023,aspen,39...40,4.886955635,kha,0.190427382
2023,aspen,41...42,2.812593048,kha,0.256498388
2023,aspen,43...44,2.553307467,kha,0.2436118
2023,aspen,45...46,2.340678638,kha,0.253865093
2023,aspen,47...48,1.291003062,kha,0.332808687
2023,aspen,49...50,0.881817274,kha,0.411983903
2023,aspen,51...,1.714748624,kha,0.327701698
2023,aspen,all,137.666005563,kha,0.041162385
2023,birch,0...2,42.898941941,kha,0.065218753
2023,birch,3...4,26.36362096,kha,0.082031634
2023,birch,5...6,20.518635268,kha,0.093279932
2023,birch,7...8,30.682932446,kha,0.074038852
2023,birch,9...10,31.57528763,kha,0.074703132
2023,birch,11...12,49.684747847,kha,0.062052854
2023,birch,13...14,56.390194398,kha,0.059910896
2023,birch,15...16,59.456726128,kha,0.058077199
2023,birch,17...18,61.568018166,kha,0.060995611
2023,birch,19...20,45.325732136,kha,0.061930007
2023,birch,21...22,46.631544391,kha,0.063887319
2023,birch,23...24,44.936188015,kha,0.065743593
2023,birch,25...26,43.614568896,kha,0.061104391
2023,birch,27...28,32.462186795,kha,0.080043739
2023,birch,29...30,14.061499907,kha,0.111102946
2023,birch,31...32,12.257303759,kha,0.115578791
2023,birch,33...34,6.976408011,kha,0.142927437
2023,birch,35...36,5.636519025,kha,0.15728727
2023,birch,37...38,3.581766926,kha,0.218870992
2023,birch,39...40,0.935317431,kha,0.390762101
2023,birch,41...42,0.951451657,kha,0.389637679
2023,birch,43...44,0.623544954,kha,0.500018849
2023,birch,45...46,0.467658716,kha,0.577366592
2023,birch,47...48,0.53104206,kha,0.50948035
2023,birch,49...50,,kha,0.0
2023,birch,51...,0.155886239,kha,0.999812172
2023,birch,all,638.287723701,kha,0.022381044
2023,black alder,0...2,6.554813679,kha,0.16455507
2023,black alder,3...4,6.69787048,kha,0.1692886
2023,black alder,5...6,3.919213866,kha,0.180588413
2023,black alder,7...8,4.357207431,kha,0.20775905
2023,black alder,9...10,2.772171746,kha,0.232850095
2023,black alder,11...12,4.755621479,kha,0.190135012
2023,black alder,13...14,3.597043777,kha,0.214943641
2023,black alder,15...16,3.851247466,kha,0.21534329
2023,black alder,17...18,5.113941587,kha,0.181757847
2023,black alder,19...20,5.223934917,kha,0.171661202
2023,black alder,21...22,8.107128842,kha,0.154182319
2023,black alder,23...24,7.777445036,kha,0.145878033
2023,black alder,25...26,7.294680944,kha,0.14220231
2023,black alder,27...28,6.521064308,kha,0.183771148
2023,black alder,29...30,4.719580581,kha,0.18436119
2023,black alder,31...32,2.887605505,kha,0.221451834
2023,black alder,33...34,1.247089908,kha,0.432728987
2023,black alder,35...36,0.623544954,kha,0.500018848
2023,black alder,37...38,0.613334406,kha,0.500143082
2023,black alder,39...40,0.779431193,kha,0.447158488
2023,black alder,41...42,0.311772477,kha,0.707018676
2023,black alder,43...44,,kha,0.0
2023,black alder,45...46,,kha,0.0
2023,black alder,47...48,,kha,0.0
2023,black alder,49...50,0.039174212,kha,0.999605913
2023,black alder,51...,,kha,0.0
2023,black alder,all,87.764918794,kha,0.05745347
2023,grey alder,0...2,23.01989232,kha,0.088211368
2023,grey alder,3...4,25.88536198,kha,0.083856734
2023,grey alder,5...6,16.605999801,kha,0.103725689
2023,grey alder,7...8,17.621037455,kha,0.097817712
2023,grey alder,9...10,19.878067537,kha,0.093447188
2023,grey alder,11...12,18.037269301,kha,0.089955549
2023,grey alder,13...14,17.650172593,kha,0.097596848
2023,grey alder,15...16,18.564538914,kha,0.094529174
2023,grey alder,17...18,22.145869358,kha,0.085509377
2023,grey alder,19...20,13.278140381,kha,0.112886448
2023,grey alder,21...22,10.386123295,kha,0.125393716
2023,grey alder,23...24,6.658602736,kha,0.156120954
2023,grey alder,25...26,3.422622665,kha,0.208940248
2023,grey alder,27...28,1.584957742,kha,0.30889618
2023,grey alder,29...30,0.467658716,kha,0.577325185
2023,grey alder,31...32,0.155886239,kha,0.999865972
2023,grey alder,33...34,,kha,0.0
2023,grey alder,35...36,0.155886239,kha,1.000009424
2023,grey alder,37...38,,kha,0.0
2023,grey alder,39...40,,kha,0.0
2023,grey alder,41...42,,kha,0.0
2023,grey alder,43...44,,kha,0.0
2023,grey alder,45...46,,kha,0.0
2023,grey alder,47...48,,kha,0.0
2023,grey alder,49...50,,kha,0.0
2023,grey alder,51...,,kha,0.0
2023,grey alder,all,215.51808727,kha,0.035354417
2023,pine,0...2,12.64028507,kha,0.113737355
2023,pine,3...4,9.011409323,kha,0.127747429
2023,pine,5...6,12.303103136,kha,0.136420051
2023,pine,7...8,13.931599904,kha,0.121017398
2023,pine,9...10,20.307050877,kha,0.096509828
2023,pine,11...12,32.893227834,kha,0.081366201
2023,pine,13...14,26.788333017,kha,0.088991918
2023,pine,15...16,28.16812888,kha,0.088728056
2023,pine,17...18,35.864372774,kha,0.073019062
2023,pine,19...20,34.855523804,kha,0.069201327
2023,pine,21...22,38.73748086,kha,0.071761132
2023,pine,23...24,50.733612815,kha,0.061196402
2023,pine,25...26,75.069184988,kha,0.054247611
2023,pine,27...28,76.413236137,kha,0.050728498
2023,pine,29...30,60.059584979,kha,0.063055486
2023,pine,31...32,41.472177554,kha,0.067736009
2023,pine,33...34,25.362160997,kha,0.080938009
2023,pine,35...36,21.216647079,kha,0.099450995
2023,pine,37...38,14.726884727,kha,0.107061114
2023,pine,39...40,8.881322257,kha,0.135809055
2023,pine,41...42,4.778022332,kha,0.186806987
2023,pine,43...44,2.594866738,kha,0.24485298
2023,pine,45...46,1.311283861,kha,0.336286518
2023,pine,47...48,1.337955997,kha,0.359059997
2023,pine,49...50,0.779431193,kha,0.446785416
2023,pine,51...,0.733756525,kha,0.44939441
2023,pine,all,650.970643658,kha,0.026147167
2023,spruce,0...2,16.881918444,kha,0.102783606
2023,spruce,3...4,13.376442243,kha,0.106780075
2023,spruce,5...6,14.741631566,kha,0.114539722
2023,spruce,7...8,13.042159793,kha,0.113511873
2023,spruce,9...10,12.480610796,kha,0.119757982
2023,spruce,11...12,18.554016593,kha,0.097559217
2023,spruce,13...14,17.246754596,kha,0.099935695
2023,spruce,15...16,20.798700485,kha,0.093557613
2023,spruce,17...18,23.929488522,kha,0.083585023
2023,spruce,19...20,19.425077716,kha,0.098588136
2023,spruce,21...22,25.419308893,kha,0.085633143
2023,spruce,23...24,28.035376159,kha,0.07671908
2023,spruce,25...26,32.228014488,kha,0.076686569
2023,spruce,27...28,28.401552933,kha,0.077727029
2023,spruce,29...30,19.006725818,kha,0.0932975
2023,spruce,31...32,13.418375641,kha,0.110424967
2023,spruce,33...34,11.214378058,kha,0.124011311
2023,spruce,35...36,9.80404408,kha,0.126029592
2023,spruce,37...38,7.994501035,kha,0.142107025
2023,spruce,39...40,5.785016255,kha,0.185370501
2023,spruce,41...42,1.906535463,kha,0.27703872
2023,spruce,43...44,1.714748624,kha,0.327661904
2023,spruce,45...46,1.247089908,kha,0.353542011
2023,spruce,47...48,0.671900865,kha,0.456451944
2023,spruce,49...50,0.467658716,kha,0.577439051
2023,spruce,51...,0.467658716,kha,0.577314832
2023,spruce,all,358.259686405,kha,0.029805301
2024,aspen,0...2,22.610736478,kha,0.090402281
2024,aspen,3...4,12.263921759,kha,0.120067297
2024,aspen,5...6,7.977872988,kha,0.152165442
2024,aspen,7...8,6.927195863,kha,0.158431003
2024,aspen,9...10,7.004904191,kha,0.159883503
2024,aspen,11...12,7.649660219,kha,0.154085707
2024,aspen,13...14,3.876055826,kha,0.204567664
2024,aspen,15...16,2.828826511,kha,0.216714721
2024,aspen,17...18,2.340142378,kha,0.26238483
2024,aspen,19...20,2.392218347,kha,0.23962848
2024,aspen,21...22,2.340142378,kha,0.258015758
2024,aspen,23...24,3.600418256,kha,0.216419905
2024,aspen,25...26,4.436707137,kha,0.1858559
2024,aspen,27...28,5.121292389,kha,0.177063514
2024,aspen,29...30,8.493577964,kha,0.134533646
2024,aspen,31...32,5.817983977,kha,0.174761339
2024,aspen,33...34,6.708408152,kha,0.156626509
2024,aspen,35...36,7.245767245,kha,0.15083579
2024,aspen,37...38,5.744222689,kha,0.191945338
2024,aspen,39...40,5.241809721,kha,0.198254986
2024,aspen,41...42,2.502797875,kha,0.272868647
2024,aspen,43...44,2.609851588,kha,0.231781794
2024,aspen,45...46,2.68188117,kha,0.25258989
2024,aspen,47...48,1.136014317,kha,0.352719739
2024,aspen,49...50,1.092066443,kha,0.377877841
2024,aspen,51...,2.130590429,kha,0.287580105
2024,aspen,all,142.775066289,kha,0.042736219
2024,birch,0...2,44.251671151,kha,0.065291559
2024,birch,3...4,28.473573183,kha,0.080415257
2024,birch,5...6,21.953515291,kha,0.088152602
2024,birch,7...8,31.734592789,kha,0.072438629
2024,birch,9...10,30.918195118,kha,0.072995072
2024,birch,11...12,48.013621634,kha,0.061175542
2024,birch,13...14,54.557751791,kha,0.06079522
2024,birch,15...16,58.523185455,kha,0.057121699
2024,birch,17...18,59.099281706,kha,0.060022131
2024,birch,19...20,50.596764397,kha,0.060134864
2024,birch,21...22,46.146515636,kha,0.063289765
2024,birch,23...24,45.352864149,kha,0.065319753
2024,birch,25...26,44.555343627,kha,0.059650942
2024,birch,27...28,31.940400511,kha,0.07982527
2024,birch,29...30,14.723801422,kha,0.106698618
2024,birch,31...32,12.049065487,kha,0.113044524
2024,birch,33...34,7.758352032,kha,0.139673465
2024,birch,35...36,5.460628634,kha,0.16771276
2024,birch,37...38,4.364646353,kha,0.195129249
2024,birch,39...40,1.248075935,kha,0.35343448
2024,birch,41...42,1.108213426,kha,0.363228707
2024,birch,43...44,0.780047459,kha,0.447234975
2024,birch,45...46,0.468028476,kha,0.577366829
2024,birch,47...48,0.531461935,kha,0.509480533
2024,birch,49...50,,kha,0.0
2024,birch,51...,0.156009492,kha,0.999821114
2024,birch,all,644.765607089,kha,0.021930952
2024,black alder,0...2,5.467929879,kha,0.186904068
2024,black alder,3...4,7.446426654,kha,0.158679076
2024,black alder,5...6,4.271118662,kha,0.179522449
2024,black alder,7...8,4.713623985,kha,0.19662491
2024,black alder,9...10,2.377413046,kha,0.250546023
2024,black alder,11...12,5.188657287,kha,0.167584378
2024,black alder,13...14,3.482631089,kha,0.226934157
2024,black alder,15...16,4.166311486,kha,0.212883747
2024,black alder,17...18,4.939354119,kha,0.182232873
2024,black alder,19...20,4.838041555,kha,0.177620975
2024,black alder,21...22,7.177481891,kha,0.16972121
2024,black alder,23...24,7.216234649,kha,0.137990485
2024,black alder,25...26,8.019511921,kha,0.136865768
2024,black alder,27...28,7.852300948,kha,0.164499413
2024,black alder,29...30,5.19134065,kha,0.173068108
2024,black alder,31...32,2.733879134,kha,0.227007863
2024,black alder,33...34,2.028123395,kha,0.307505731
2024,black alder,35...36,0.312018984,kha,0.707152025
2024,black alder,37...38,0.624037968,kha,0.499978742
2024,black alder,39...40,1.092066443,kha,0.378033852
2024,black alder,41...42,0.312018984,kha,0.707018782
2024,black alder,43...44,,kha,0.0
2024,black alder,45...46,,kha,0.0
2024,black alder,47...48,,kha,0.0
2024,black alder,49...50,0.039205185,kha,0.999605702
2024,black alder,51...,,kha,0.0
2024,black alder,all,89.489727915,kha,0.057150403
2024,grey alder,0...2,23.20329173,kha,0.088927882
2024,grey alder,3...4,24.86711736,kha,0.085388565
2024,grey alder,5...6,17.221638195,kha,0.1029522
2024,grey alder,7...8,19.414804031,kha,0.089546748
2024,grey alder,9...10,18.492819136,kha,0.102210575
2024,grey alder,11...12,19.476115762,kha,0.089336846
2024,grey alder,13...14,16.512309838,kha,0.098433237
2024,grey alder,15...16,18.392692244,kha,0.10049778
2024,grey alder,17...18,23.228627671,kha,0.084507719
2024,grey alder,19...20,10.760614295,kha,0.119039382
2024,grey alder,21...22,10.238325718,kha,0.123758611
2024,grey alder,23...24,7.599924393,kha,0.151513215
2024,grey alder,25...26,3.918771225,kha,0.195294342
2024,grey alder,27...28,1.898229892,kha,0.283097285
2024,grey alder,29...30,0.312018984,kha,0.707037818
2024,grey alder,31...32,0.156009492,kha,0.999865985
2024,grey alder,33...34,,kha,0.0
2024,grey alder,35...36,0.156009492,kha,1.000009561
2024,grey alder,37...38,,kha,0.0
2024,grey alder,39...40,,kha,0.0
2024,grey alder,41...42,,kha,0.0
2024,grey alder,43...44,,kha,0.0
2024,grey alder,45...46,,kha,0.0
2024,grey alder,47...48,,kha,0.0
2024,grey alder,49...50,,kha,0.0
2024,grey alder,51...,,kha,0.0
2024,grey alder,all,215.849319457,kha,0.035918746
2024,pine,0...2,11.289080848,kha,0.118655368
2024,pine,3...4,10.138136422,kha,0.131627731
2024,pine,5...6,13.10743388,kha,0.127200813
2024,pine,7...8,14.292996811,kha,0.12108227
2024,pine,9...10,18.386763883,kha,0.102430307
2024,pine,11...12,28.52694403,kha,0.082259262
2024,pine,13...14,28.062566177,kha,0.088220942
2024,pine,15...16,29.144101979,kha,0.088183606
2024,pine,17...18,37.968794489,kha,0.071185149
2024,pine,19...20,34.232445163,kha,0.071252298
2024,pine,21...22,38.88397737,kha,0.074336147
